nu,[0]HFE-7300-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.0atm-L=15cm
1782.851978,1.0
1783.093032,1.0
1783.334086,1.0
1783.57514,1.0
1783.816194,1.0
1784.057248,1.0
1784.298302,1.0
1784.539356,1.0
1784.78041,1.0
1785.021464,1.0
1785.262518,1.0
1785.503572,1.0
1785.744626,1.0
1785.98568,1.0
1786.226734,1.0
1786.467788,1.0
1786.708842,1.0
1786.949896,1.0
1787.19095,1.0
1787.432004,1.0
1787.673058,1.0
1787.914112,1.0
1788.155166,1.0
1788.39622,1.0
1788.637274,1.0
1788.878328,1.0
1789.119382,1.0
1789.360436,1.0
1789.60149,1.0
1789.842544,1.0
1790.083598,1.0
1790.324652,1.0
1790.565706,1.0
1790.80676,1.0
1791.047814,1.0
1791.288868,1.0
1791.529922,1.0
1791.770976,1.0
1792.01203,1.0
1792.253084,1.0
1792.494138,1.0
1792.735192,1.0
1792.976246,1.0
1793.2173,1.0
1793.458354,1.0
1793.699408,1.0
1793.940462,1.0
1794.181516,1.0
1794.42257,1.0
1794.663624,1.0
1794.904678,1.0
1795.145732,1.0
1795.386786,1.0
1795.62784,1.0
1795.868894,1.0
1796.109948,1.0
1796.351002,1.0
1796.592056,1.0
1796.83311,1.0
1797.074164,1.0
1797.315218,1.0
1797.556272,1.0
1797.797326,1.0
1798.03838,1.0
1798.279434,1.0
1798.520488,1.0
1798.761542,1.0
1799.002596,1.0
1799.24365,1.0
1799.484704,1.0
1799.725758,1.0
1799.966812,1.0
1800.207866,1.0
1800.44892,1.0
1800.689974,1.0
1800.931028,1.0
1801.172082,1.0
1801.413136,1.0
1801.65419,1.0
1801.895244,1.0
1802.136298,1.0
1802.377352,1.0
1802.618406,1.0
1802.85946,1.0
1803.100514,1.0
1803.341568,1.0
1803.582622,1.0
1803.823676,1.0
1804.06473,1.0
1804.305784,1.0
1804.546838,1.0
1804.787892,1.0
1805.028946,1.0
1805.27,1.0
1805.511054,1.0
1805.752108,1.0
1805.993162,1.0
1806.234216,1.0
1806.47527,1.0
1806.716324,1.0
1806.957378,1.0
1807.198432,1.0
1807.439486,1.0
1807.68054,1.0
1807.921594,1.0
1808.162648,1.0
1808.403702,1.0
1808.644756,1.0
1808.88581,1.0
1809.126864,1.0
1809.367918,1.0
1809.608972,1.0
1809.850026,1.0
1810.09108,1.0
1810.332134,1.0
1810.573188,1.0
1810.814242,1.0
1811.055296,1.0
1811.29635,1.0
1811.537404,1.0
1811.778458,1.0
1812.019512,1.0
1812.260566,1.0
1812.50162,1.0
1812.742674,1.0
1812.983728,1.0
1813.224782,1.0
1813.465836,1.0
1813.70689,1.0
1813.947944,1.0
1814.188998,1.0
1814.430052,1.0
1814.671106,1.0
1814.91216,1.0
1815.153214,1.0
1815.394268,1.0
1815.635322,1.0
1815.876376,1.0
1816.11743,1.0
1816.358484,1.0
1816.599538,1.0
1816.840592,1.0
1817.081646,1.0
1817.3227,1.0
1817.563754,1.0
1817.804808,1.0
1818.045862,1.0
1818.286916,1.0
1818.52797,1.0
1818.769024,1.0
1819.010078,1.0
1819.251132,1.0
1819.492186,1.0
1819.73324,1.0
1819.974294,1.0
1820.215348,1.0
1820.456402,1.0
1820.697456,1.0
1820.93851,1.0
1821.179564,1.0
1821.420618,1.0
1821.661672,1.0
1821.902726,1.0
1822.14378,1.0
1822.384834,1.0
1822.625888,1.0
1822.866942,1.0
1823.107996,1.0
1823.34905,1.0
1823.590104,1.0
1823.831158,1.0
1824.072212,1.0
1824.313266,1.0
1824.55432,1.0
1824.795374,1.0
1825.036428,1.0
1825.277482,1.0
1825.518536,1.0
1825.75959,1.0
1826.000644,1.0
1826.241698,1.0
1826.482752,1.0
1826.723806,1.0
1826.96486,1.0
1827.205914,1.0
1827.446968,1.0
1827.688022,1.0
1827.929076,1.0
1828.17013,1.0
1828.411184,1.0
1828.652238,1.0
1828.893292,1.0
1829.134346,1.0
1829.3754,1.0
1829.616454,1.0
1829.857508,1.0
1830.098562,1.0
1830.339616,1.0
1830.58067,1.0
1830.821724,1.0
1831.062778,1.0
1831.303832,1.0
1831.544886,1.0
1831.78594,1.0
1832.026994,1.0
1832.268048,1.0
1832.509102,1.0
1832.750156,1.0
1832.99121,1.0
1833.232264,1.0
1833.473318,1.0
1833.714372,1.0
1833.955426,1.0
1834.19648,1.0
1834.437534,1.0
1834.678588,1.0
1834.919642,1.0
1835.160696,1.0
1835.40175,1.0
1835.642804,1.0
1835.883858,1.0
1836.124912,1.0
1836.365966,1.0
1836.60702,1.0
1836.848074,1.0
1837.089128,1.0
1837.330182,1.0
1837.571236,1.0
1837.81229,1.0
1838.053344,1.0
1838.294398,1.0
1838.535452,1.0
1838.776506,1.0
1839.01756,1.0
1839.258614,1.0
1839.499668,1.0
1839.740722,1.0
1839.981776,1.0
1840.22283,1.0
1840.463884,1.0
1840.704938,1.0
1840.945992,1.0
1841.187046,1.0
1841.4281,1.0
1841.669154,1.0
1841.910208,1.0
1842.151262,1.0
1842.392316,1.0
1842.63337,1.0
1842.874424,1.0
1843.115478,1.0
1843.356532,1.0
1843.597586,1.0
1843.83864,1.0
1844.079694,1.0
1844.320748,1.0
1844.561802,1.0
1844.802856,1.0
1845.04391,1.0
1845.284964,1.0
1845.526018,1.0
1845.767072,1.0
1846.008126,1.0
1846.24918,1.0
1846.490234,1.0
1846.731288,1.0
1846.972342,1.0
1847.213396,1.0
1847.45445,1.0
1847.695504,1.0
1847.936558,1.0
1848.177612,1.0
1848.418666,1.0
1848.65972,1.0
1848.900774,1.0
1849.141828,1.0
1849.382882,1.0
1849.623936,1.0
1849.86499,1.0
1850.106044,1.0
1850.347098,1.0
1850.588152,1.0
1850.829206,1.0
1851.07026,1.0
1851.311314,1.0
1851.552368,1.0
1851.793422,1.0
1852.034476,1.0
1852.27553,1.0
1852.516584,1.0
1852.757638,1.0
1852.998692,1.0
1853.239746,1.0
1853.4808,1.0
1853.721854,1.0
1853.962908,1.0
1854.203962,1.0
1854.445016,1.0
1854.68607,1.0
1854.927124,1.0
1855.168178,1.0
1855.409232,1.0
1855.650286,1.0
1855.89134,1.0
1856.132394,1.0
1856.373448,1.0
1856.614502,1.0
1856.855556,1.0
1857.09661,1.0
1857.337664,1.0
1857.578718,1.0
1857.819772,1.0
1858.060826,1.0
1858.30188,1.0
1858.542934,1.0
1858.783988,1.0
1859.025042,1.0
1859.266096,1.0
1859.50715,1.0
1859.748204,1.0
1859.989258,1.0
1860.230312,1.0
1860.471366,1.0
1860.71242,1.0
1860.953474,1.0
1861.194528,1.0
1861.435582,1.0
1861.676636,1.0
1861.91769,1.0
1862.158744,1.0
1862.399798,1.0
1862.640852,1.0
1862.881906,1.0
1863.12296,1.0
1863.364014,1.0
1863.605068,1.0
1863.846122,1.0
1864.087176,1.0
1864.32823,1.0
1864.569284,1.0
1864.810338,1.0
1865.051392,1.0
1865.292446,1.0
1865.5335,1.0
1865.774554,1.0
1866.015608,1.0
1866.256662,1.0
1866.497716,1.0
1866.73877,1.0
1866.979824,1.0
1867.220878,1.0
1867.461932,1.0
1867.702986,1.0
1867.94404,1.0
1868.185094,1.0
1868.426148,1.0
1868.667202,1.0
1868.908256,1.0
1869.14931,1.0
1869.390364,1.0
1869.631418,1.0
1869.872472,1.0
1870.113526,1.0
1870.35458,1.0
1870.595634,1.0
1870.836688,1.0
1871.077742,1.0
1871.318796,1.0
1871.55985,1.0
1871.800904,1.0
1872.041958,1.0
1872.283012,1.0
1872.524066,1.0
1872.76512,1.0
1873.006174,1.0
1873.247228,1.0
1873.488282,1.0
1873.729336,1.0
1873.97039,1.0
1874.211444,1.0
1874.452498,1.0
1874.693552,1.0
1874.934606,1.0
1875.17566,1.0
1875.416714,1.0
1875.657768,1.0
1875.898822,1.0
1876.139876,1.0
1876.38093,1.0
1876.621984,1.0
1876.863038,1.0
1877.104092,1.0
1877.345146,1.0
1877.5862,1.0
1877.827254,1.0
1878.068308,1.0
1878.309362,1.0
1878.550416,1.0
1878.79147,1.0
1879.032524,1.0
1879.273578,1.0
1879.514632,1.0
1879.755686,1.0
1879.99674,1.0
1880.237794,1.0
1880.478848,1.0
1880.719902,1.0
1880.960956,1.0
1881.20201,1.0
1881.443064,1.0
1881.684118,1.0
1881.925172,1.0
1882.166226,1.0
1882.40728,1.0
1882.648334,1.0
1882.889388,1.0
1883.130442,1.0
1883.371496,1.0
1883.61255,1.0
1883.853604,1.0
1884.094658,1.0
1884.335712,1.0
1884.576766,1.0
1884.81782,1.0
1885.058874,1.0
1885.299928,1.0
1885.540982,1.0
1885.782036,1.0
1886.02309,1.0
1886.264144,1.0
1886.505198,1.0
1886.746252,1.0
1886.987306,1.0
1887.22836,1.0
1887.469414,1.0
1887.710468,1.0
1887.951522,1.0
1888.192576,1.0
1888.43363,1.0
1888.674684,1.0
1888.915738,1.0
1889.156792,1.0
1889.397846,1.0
1889.6389,1.0
1889.879954,1.0
1890.121008,1.0
1890.362062,1.0
1890.603116,1.0
1890.84417,1.0
1891.085224,1.0
1891.326278,1.0
1891.567332,1.0
1891.808386,1.0
1892.04944,1.0
1892.290494,1.0
1892.531548,1.0
1892.772602,1.0
1893.013656,1.0
1893.25471,1.0
1893.495764,1.0
1893.736818,1.0
1893.977872,1.0
1894.218926,1.0
1894.45998,1.0
1894.701034,1.0
1894.942088,1.0
1895.183142,1.0
1895.424196,1.0
1895.66525,1.0
1895.906304,1.0
1896.147358,1.0
1896.388412,1.0
1896.629466,1.0
1896.87052,1.0
1897.111574,1.0
1897.352628,1.0
1897.593682,1.0
1897.834736,1.0
1898.07579,1.0
1898.316844,1.0
1898.557898,1.0
1898.798952,1.0
1899.040006,1.0
1899.28106,1.0
1899.522114,1.0
1899.763168,1.0
1900.004222,1.0
1900.245276,1.0
1900.48633,1.0
1900.727384,1.0
1900.968438,1.0
1901.209492,1.0
1901.450546,1.0
1901.6916,1.0
1901.932654,1.0
1902.173708,1.0
1902.414762,1.0
1902.655816,1.0
1902.89687,1.0
1903.137924,1.0
1903.378978,1.0
1903.620032,1.0
1903.861086,1.0
1904.10214,1.0
1904.343194,1.0
1904.584248,1.0
1904.825302,1.0
1905.066356,1.0
1905.30741,1.0
1905.548464,1.0
1905.789518,1.0
1906.030572,1.0
1906.271626,1.0
1906.51268,1.0
1906.753734,1.0
1906.994788,1.0
1907.235842,1.0
1907.476896,1.0
1907.71795,1.0
1907.959004,1.0
1908.200058,1.0
1908.441112,1.0
1908.682166,1.0
1908.92322,1.0
1909.164274,1.0
1909.405328,1.0
1909.646382,1.0
1909.887436,1.0
1910.12849,1.0
1910.369544,1.0
1910.610598,1.0
1910.851652,1.0
1911.092706,1.0
1911.33376,1.0
1911.574814,1.0
1911.815868,1.0
1912.056922,1.0
1912.297976,1.0
1912.53903,1.0
1912.780084,1.0
1913.021138,1.0
1913.262192,1.0
1913.503246,1.0
1913.7443,1.0
1913.985354,1.0
1914.226408,1.0
1914.467462,1.0
1914.708516,1.0
1914.94957,1.0
1915.190624,1.0
1915.431678,1.0
1915.672732,1.0
1915.913786,1.0
1916.15484,1.0
1916.395894,1.0
1916.636948,1.0
1916.878002,1.0
1917.119056,1.0
1917.36011,1.0
1917.601164,1.0
1917.842218,1.0
1918.083272,1.0
1918.324326,1.0
1918.56538,1.0
1918.806434,1.0
1919.047488,1.0
1919.288542,1.0
1919.529596,1.0
1919.77065,1.0
1920.011704,1.0
1920.252758,1.0
1920.493812,1.0
1920.734866,1.0
1920.97592,1.0
1921.216974,1.0
1921.458028,1.0
1921.699082,1.0
1921.940136,1.0
1922.18119,1.0
1922.422244,1.0
1922.663298,1.0
1922.904352,1.0
1923.145406,1.0
1923.38646,1.0
1923.627514,1.0
1923.868568,1.0
1924.109622,1.0
1924.350676,1.0
1924.59173,1.0
1924.832784,1.0
1925.073838,1.0
1925.314892,1.0
1925.555946,1.0
1925.797,1.0
1926.038054,1.0
1926.279108,1.0
1926.520162,1.0
1926.761216,1.0
1927.00227,1.0
1927.243324,1.0
1927.484378,1.0
1927.725432,1.0
1927.966486,1.0
1928.20754,1.0
1928.448594,1.0
1928.689648,1.0
1928.930702,1.0
1929.171756,1.0
1929.41281,1.0
1929.653864,1.0
1929.894918,1.0
1930.135972,1.0
1930.377026,1.0
1930.61808,1.0
1930.859134,1.0
1931.100188,1.0
1931.341242,1.0
1931.582296,1.0
1931.82335,1.0
1932.064404,1.0
1932.305458,1.0
1932.546512,1.0
1932.787566,1.0
1933.02862,1.0
1933.269674,1.0
1933.510728,1.0
1933.751782,1.0
1933.992836,1.0
1934.23389,1.0
1934.474944,1.0
1934.715998,1.0
1934.957052,1.0
1935.198106,1.0
1935.43916,1.0
1935.680214,1.0
1935.921268,1.0
1936.162322,1.0
1936.403376,1.0
1936.64443,1.0
1936.885484,1.0
1937.126538,1.0
1937.367592,1.0
1937.608646,1.0
1937.8497,1.0
1938.090754,1.0
1938.331808,1.0
1938.572862,1.0
1938.813916,1.0
1939.05497,1.0
1939.296024,1.0
1939.537078,1.0
1939.778132,1.0
1940.019186,1.0
1940.26024,1.0
1940.501294,1.0
1940.742348,1.0
1940.983402,1.0
1941.224456,1.0
1941.46551,1.0
1941.706564,1.0
1941.947618,1.0
1942.188672,1.0
1942.429726,1.0
1942.67078,1.0
1942.911834,1.0
1943.152888,1.0
1943.393942,1.0
1943.634996,1.0
1943.87605,1.0
1944.117104,1.0
1944.358158,1.0
1944.599212,1.0
1944.840266,1.0
1945.08132,1.0
1945.322374,1.0
1945.563428,1.0
1945.804482,1.0
1946.045536,1.0
1946.28659,1.0
1946.527644,1.0
1946.768698,1.0
1947.009752,1.0
1947.250806,1.0
1947.49186,1.0
1947.732914,1.0
1947.973968,1.0
1948.215022,1.0
1948.456076,1.0
1948.69713,1.0
1948.938184,1.0
1949.179238,1.0
1949.420292,1.0
1949.661346,1.0
1949.9024,1.0
1950.143454,1.0
1950.384508,1.0
1950.625562,1.0
1950.866616,1.0
1951.10767,1.0
1951.348724,1.0
1951.589778,1.0
1951.830832,1.0
1952.071886,1.0
1952.31294,1.0
1952.553994,1.0
1952.795048,1.0
1953.036102,1.0
1953.277156,1.0
1953.51821,1.0
1953.759264,1.0
1954.000318,1.0
1954.241372,1.0
1954.482426,1.0
1954.72348,1.0
1954.964534,1.0
1955.205588,1.0
1955.446642,1.0
1955.687696,1.0
1955.92875,1.0
1956.169804,1.0
1956.410858,1.0
1956.651912,1.0
1956.892966,1.0
1957.13402,1.0
1957.375074,1.0
1957.616128,1.0
1957.857182,1.0
1958.098236,1.0
1958.33929,1.0
1958.580344,1.0
1958.821398,1.0
1959.062452,1.0
1959.303506,1.0
1959.54456,1.0
1959.785614,1.0
1960.026668,1.0
1960.267722,1.0
1960.508776,1.0
1960.74983,1.0
1960.990884,1.0
1961.231938,1.0
1961.472992,1.0
1961.714046,1.0
1961.9551,1.0
1962.196154,1.0
1962.437208,1.0
1962.678262,1.0
1962.919316,1.0
1963.16037,1.0
1963.401424,1.0
1963.642478,1.0
1963.883532,1.0
1964.124586,1.0
1964.36564,1.0
1964.606694,1.0
1964.847748,1.0
1965.088802,1.0
1965.329856,1.0
1965.57091,1.0
1965.811964,1.0
1966.053018,1.0
1966.294072,1.0
1966.535126,1.0
1966.77618,1.0
1967.017234,1.0
1967.258288,1.0
1967.499342,1.0
1967.740396,1.0
1967.98145,1.0
1968.222504,1.0
1968.463558,1.0
1968.704612,1.0
1968.945666,1.0
1969.18672,1.0
1969.427774,1.0
1969.668828,1.0
1969.909882,1.0
1970.150936,1.0
1970.39199,1.0
1970.633044,1.0
1970.874098,1.0
1971.115152,1.0
1971.356206,1.0
1971.59726,1.0
1971.838314,1.0
1972.079368,1.0
1972.320422,1.0
1972.561476,1.0
1972.80253,1.0
1973.043584,1.0
1973.284638,1.0
1973.525692,1.0
1973.766746,1.0
1974.0078,1.0
1974.248854,1.0
1974.489908,1.0
1974.730962,1.0
1974.972016,1.0
1975.21307,1.0
1975.454124,1.0
1975.695178,1.0
1975.936232,1.0
1976.177286,1.0
1976.41834,1.0
1976.659394,1.0
1976.900448,1.0
1977.141502,1.0
1977.382556,1.0
1977.62361,1.0
1977.864664,1.0
1978.105718,1.0
1978.346772,1.0
1978.587826,1.0
1978.82888,1.0
1979.069934,1.0
1979.310988,1.0
1979.552042,1.0
1979.793096,1.0
1980.03415,1.0
1980.275204,1.0
1980.516258,1.0
1980.757312,1.0
1980.998366,1.0
1981.23942,1.0
1981.480474,1.0
1981.721528,1.0
1981.962582,1.0
1982.203636,1.0
1982.44469,1.0
1982.685744,1.0
1982.926798,1.0
1983.167852,1.0
1983.408906,1.0
1983.64996,1.0
1983.891014,1.0
1984.132068,1.0
1984.373122,1.0
1984.614176,1.0
1984.85523,1.0
1985.096284,1.0
1985.337338,1.0
1985.578392,1.0
1985.819446,1.0
1986.0605,1.0
1986.301554,1.0
1986.542608,1.0
1986.783662,1.0
1987.024716,1.0
1987.26577,1.0
1987.506824,1.0
1987.747878,1.0
1987.988932,1.0
1988.229986,1.0
1988.47104,1.0
1988.712094,1.0
1988.953148,1.0
1989.194202,1.0
1989.435256,1.0
1989.67631,1.0
1989.917364,1.0
1990.158418,1.0
1990.399472,1.0
1990.640526,1.0
1990.88158,1.0
1991.122634,1.0
1991.363688,1.0
1991.604742,1.0
1991.845796,1.0
1992.08685,1.0
1992.327904,1.0
1992.568958,1.0
1992.810012,1.0
1993.051066,1.0
1993.29212,1.0
1993.533174,1.0
1993.774228,1.0
1994.015282,1.0
1994.256336,1.0
1994.49739,1.0
1994.738444,1.0
1994.979498,1.0
1995.220552,1.0
1995.461606,1.0
1995.70266,1.0
1995.943714,1.0
1996.184768,1.0
1996.425822,1.0
1996.666876,1.0
1996.90793,1.0
1997.148984,1.0
1997.390038,1.0
1997.631092,1.0
1997.872146,1.0
1998.1132,1.0
1998.354254,1.0
1998.595308,1.0
1998.836362,1.0
1999.077416,1.0
1999.31847,1.0
1999.559524,1.0
1999.800578,1.0
